trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
556,False,"{'a': 0.2, 'e': 0.06203850737735829}",30,0,32.34359468670395,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.2, 'e': 0.06172908903095879}",25,0,28.187303491610944,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
558,False,"{'a': 0.2, 'e': 0.06142121391500013}",25,0,30.993586066523182,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.2, 'e': 0.06111487433258836}",20,0,20.20367557416545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
560,False,"{'a': 0.2, 'e': 0.06081006262521795}",20,0,25.967154787413985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
561,False,"{'a': 0.2, 'e': 0.06050677117258039}",30,0,34.95245312003735,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
562,False,"{'a': 0.2, 'e': 0.06020499239237354}",20,0,19.701670445396715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
563,False,"{'a': 0.2, 'e': 0.05990471874011218}",20,14,10.265020177949594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.2, 'e': 0.05960594270893937}",20,0,23.571100991727196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
565,False,"{'a': 0.2, 'e': 0.05930865682943872}",20,0,27.31038495168277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
566,False,"{'a': 0.2, 'e': 0.05901285366944784}",25,0,19.80777903860386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
567,False,"{'a': 0.2, 'e': 0.058718525833872284}",20,0,22.35146930120325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.2, 'e': 0.05842566596450083}",20,0,21.90621982319923,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.2, 'e': 0.058134266739821465}",20,0,21.430177286439566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
570,False,"{'a': 0.2, 'e': 0.057844320874838456}",25,15,11.651584223698249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.05755582112089005}",20,0,24.134552172428652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.2, 'e': 0.05726876026546736}",20,0,23.97687245644594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
573,False,"{'a': 0.2, 'e': 0.056983131132034036}",20,12,9.849302035526653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.2, 'e': 0.0566989265798469}",30,0,26.206213200312725,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.2, 'e': 0.05641613950377735}",20,0,21.944561415288764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
576,False,"{'a': 0.2, 'e': 0.056134762834133725}",35,0,33.87020946619593,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.2, 'e': 0.05585478953648462}",25,0,34.84220456230914,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
578,False,"{'a': 0.2, 'e': 0.05557621261148306}",30,0,32.54078758870319,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.2, 'e': 0.05529902509469138}",20,0,21.04437636698252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
580,False,"{'a': 0.2, 'e': 0.05502322005640723}",25,0,30.53531408138544,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
581,False,"{'a': 0.2, 'e': 0.054748790601490266}",20,0,22.132310613608595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
582,False,"{'a': 0.2, 'e': 0.05447572986918986}",20,0,20.587061685502597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.2, 'e': 0.054204031032973464}",20,0,28.422799278361776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
584,False,"{'a': 0.2, 'e': 0.05393368730035602}",25,0,26.5054129912455,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.2, 'e': 0.05366469191273011}",20,0,23.723766581724806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
586,False,"{'a': 0.2, 'e': 0.053397038145197084}",20,0,23.025446138200646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.2, 'e': 0.05313071930639878}",20,0,19.97379235553708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.2, 'e': 0.05286572873835037}",20,0,22.367445466665995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
589,False,"{'a': 0.2, 'e': 0.05260205981627384}",20,0,19.735768322030047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.2, 'e': 0.05233970594843238}",20,0,18.790577878053607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.2, 'e': 0.05207866057596569}",20,0,19.356179013471387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
592,False,"{'a': 0.2, 'e': 0.05181891717272583}",25,0,26.004450013425767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.2, 'e': 0.0515604692451142}",20,0,20.084615155982135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.2, 'e': 0.05130331033191911}",25,0,22.827053254733425,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.2, 'e': 0.051047434004154395}",25,0,26.490980501905675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.2, 'e': 0.0507928338648985}",25,0,19.9020469068738,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.2, 'e': 0.050539503549134696}",20,0,22.081716474777664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
598,False,"{'a': 0.2, 'e': 0.050287436723591865}",30,16,16.151217402111698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.05003662708658628}",25,0,28.627929579442743,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.2, 'e': 0.049787068367863944}",25,0,30.862766993920136,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,0,18.219090993466878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,29.834372616700684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",30,2,36.7256884011527,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,18.34034548586699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",20,0,23.736767394058216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",30,0,24.934921759130244,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,21.79404615461536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,0,29.435809282280932,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",25,0,27.618720764500697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",30,0,33.967859940206466,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
